Date/Time	Latitude	Longitude	Depth water [m]	Cast	Sample label	Chl a [µg/l]	[NO3]- [µmol/l]	Flag (NO3)	[NO2]- [µmol/l]	Flag (NO2)	O2 [µmol/kg]	Flag (Oxygen)	[PO4]3- [µmol/l]	Flag (PO4)	Sal	SiO2 [µmol/l]	Flag (SiO2)	Temp [°C]
1999-06-18T07:55:00	54.5295	10.0393	1	1	299	1.11	0.04	6	0.07	6	306.2	2	0.080	6	11.22	4.21	6	16.13
1999-06-18T07:55:00	54.5295	10.0393	5	1	299	1.15	0.04	6	0.08	6	309.6	2	0.070	6	11.29	4.06	6	16.12
1999-06-18T07:55:00	54.5295	10.0393	10	1	299	1.52	0.00	6	0.09	6	322.9	2	0.070	6	12.99	3.71	6	13.62
1999-06-18T07:55:00	54.5295	10.0393	15	1	299	2.27	0.02	6	0.10	6	316.8	2	0.080	6	15.51	4.08	6	9.79
1999-06-18T07:55:00	54.5295	10.0393	20	1	299	1.68	10.02	6	0.50	6	166.4	2	0.160	6	19.92	26.65	6	5.88
1999-06-18T07:55:00	54.5295	10.0393	25	1	299	0.45	12.65	6	0.21	6	143.2	2	0.500	6	21.37	33.50	6	6.15
1999-07-15T08:00:00	54.5295	10.0393	1	1	300	1.39	0.19	6	0.05	6	290.0	2	0.100	6	11.77	2.58	6	18.45
1999-07-15T08:00:00	54.5295	10.0393	5	1	300	1.42	0.11	6	0.04	6	291.2	2	0.110	6	11.96	2.55	6	18.33
1999-07-15T08:00:00	54.5295	10.0393	10	1	300	2.04	0.13	6	0.05	6	304.6	2	0.110	6	13.25	1.43	6	16.37
1999-07-15T08:00:00	54.5295	10.0393	15	1	300	1.88	0.13	6	0.05	6	311.0	2	0.120	6	17.11	0.59	6	10.66
1999-07-15T08:00:00	54.5295	10.0393	20	1	300	3.46	6.97	6	0.09	6	160.3	2	0.150	6	21.89	22.28	6	6.91
1999-07-15T08:00:00	54.5295	10.0393	25	1	300	2.50	9.95	6	0.11	6	84.2	2	0.600	6	23.95	48.89	6	6.70
1999-08-17T07:52:00	54.5295	10.0393	1	1	301	1.95	0.10	6	0.09	6	279.9	2	0.110	6	12.23	4.86	6	18.05
1999-08-17T07:52:00	54.5295	10.0393	5	1	301	2.92	0.03	6	0.08	6	278.1	2	0.090	6	13.71	3.31	6	18.20
1999-08-17T07:52:00	54.5295	10.0393	10	1	301	2.81	0.03	6	0.07	6	238.5	2	0.070	6	17.30	4.12	6	15.00
1999-08-17T07:52:00	54.5295	10.0393	15	1	301	1.87	0.01	6	0.07	6	195.2	2	0.060	6	20.78	5.17	6	10.71
1999-08-17T07:52:00	54.5295	10.0393	20	1	301	1.06	3.59	6	0.27	6	90.6	2	0.360	6	23.62	28.58	6	8.38
1999-08-17T07:52:00	54.5295	10.0393	25	1	301	0.24	9.89	6	0.33	6	26.7	2	1.620	6	24.87	58.81	6	7.71
1999-09-17T00:00:00	54.5295	10.0393	1	1	302	2.51	0.19	6	0.05	6	266.7	2	0.050	6	15.42	7.11	6	17.04
1999-09-17T00:00:00	54.5295	10.0393	5	1	302	2.39	0.07	6	0.03	6	269.0	2	0.040	6	15.54	7.11	6	17.04
1999-09-17T00:00:00	54.5295	10.0393	10	1	302	3.51	0.10	6	0.04	6	254.7	2	0.040	6	16.11	7.87	6	17.09
1999-09-17T00:00:00	54.5295	10.0393	15	1	302	2.75	0.08	6	0.03	6	157.7	2	0.130	6	18.95	12.46	6	15.63
1999-09-17T00:00:00	54.5295	10.0393	20	1	302	3.01	0.09	6	0.03	6	104.0	2	0.200	6	21.41	17.10	6	12.32
1999-09-17T00:00:00	54.5295	10.0393	25	1	302	0.64	0.28	6	0.14	6	6.1	2	4.190	6	23.83	61.87	6	9.17
1999-10-18T07:55:00	54.5295	10.0393	1	1	303	2.51	0.55	6	0.01	6	305.3	2	0.180	6	18.60	5.44	6	11.60
1999-10-18T07:55:00	54.5295	10.0393	5	1	303	2.74	0.26	6	0.00	6	303.8	2	0.190	6	19.10	5.47	6	12.00
1999-10-18T07:55:00	54.5295	10.0393	10	1	303	3.17	0.21	6	0.00	6	249.6	2	0.340	6	23.40	8.17	6	13.30
1999-10-18T07:55:00	54.5295	10.0393	15	1	303	1.43	4.25	6	0.64	6	91.7	2	1.340	6	24.20	30.86	6	13.20
1999-10-18T07:55:00	54.5295	10.0393	20	1	303	1.16	3.77	6	0.33	6	118.9	2	1.230	6	25.70	25.83	6	13.10
1999-10-18T07:55:00	54.5295	10.0393	25	1	303	0.52	4.87	6	0.38	6	101.6	2	1.550	6	26.10	31.39	6	12.90
1999-11-16T08:52:00	54.5295	10.0393	1	1	304	3.75	0.13	6	0.09	6	317.8	2	0.210	6	20.73	3.93	6	8.64
1999-11-16T08:52:00	54.5295	10.0393	5	1	304	2.91	0.01	6	0.05	6	319.8	2	0.170	6	20.81	3.91	6	8.71
1999-11-16T08:52:00	54.5295	10.0393	10	1	304	3.10	0.04	6	0.10	6	313.6	2	0.180	6	20.88	4.12	6	8.77
1999-11-16T08:52:00	54.5295	10.0393	15	1	304	1.86	0.09	6	0.06	6	309.7	2	0.170	6	21.15	4.39	6	9.20
1999-11-16T08:52:00	54.5295	10.0393	20	1	304	1.41	0.31	6	0.07	6	268.0	2	0.370	6	22.52	10.49	6	10.24
1999-11-16T08:52:00	54.5295	10.0393	25	1	304	2.30	1.30	6	0.31	6	151.5	2	1.260	6	24.27	33.17	6	11.30
1999-12-15T10:43:00	54.5295	10.0393	1	1	305	0.16	3.14	6	0.42	6	316.7	2	0.750	6	21.88	15.88	6	6.27
1999-12-15T10:43:00	54.5295	10.0393	5	1	305	0.31	3.05	6	0.41	6	320.5	2	0.730	6	21.88	15.88	6	6.27
1999-12-15T10:43:00	54.5295	10.0393	10	1	305	0.26	3.02	6	0.42	6	319.4	2	0.740	6	21.89	15.95	6	6.30
1999-12-15T10:43:00	54.5295	10.0393	15	1	305	0.36	3.01	6	0.41	6	317.1	2	0.790	6	21.91	16.00	6	6.32
1999-12-15T10:43:00	54.5295	10.0393	20	1	305	0.25	2.99	6	0.41	6	313.7	2	0.830	6	21.94	15.98	6	6.35
1999-12-15T10:43:00	54.5295	10.0393	25	1	305	0.21	3.74	6	0.24	6	281.4	2	0.750	6	23.89	16.78	6	7.05
2000-01-18T10:40:00	54.5295	10.0393	1	1	306	0.46	8.06	6	0.34	6	349.4	2	0.830	6	22.32	18.80	6	4.01
2000-01-18T10:40:00	54.5295	10.0393	5	1	306	0.47	8.15	6	0.34	6	351.8	2	0.850	6	22.35	18.81	6	4.02
2000-01-18T10:40:00	54.5295	10.0393	10	1	306	0.32	7.33	6	0.34	6	347.1	2	0.830	6	22.44	18.54	6	4.07
2000-01-18T10:40:00	54.5295	10.0393	15	1	306	0.44	6.51	6	0.34	6	346.3	2	0.840	6	22.47	18.44	6	4.08
2000-01-18T10:40:00	54.5295	10.0393	20	1	306	0.28	6.27	6	0.32	6	345.4	2	0.840	6	22.50	18.38	6	4.07
2000-01-18T10:40:00	54.5295	10.0393	25	1	306	0.25	6.17	6	0.34	6	345.7	2	0.830	6	22.52	18.40	6	4.07
2000-02-08T10:20:00	54.5295	10.0393	1	1	307	0.66	7.95	6	0.90	6	347.0	2	0.820	6	21.85	19.45	6	3.94
2000-02-08T10:20:00	54.5295	10.0393	5	1	307	0.19	7.94	6	0.90	6	352.9	2	0.840	6	21.86	19.64	6	3.92
2000-02-08T10:20:00	54.5295	10.0393	10	1	307	0.65	8.03	6	0.90	6	0.0	2	0.830	6	21.85	19.67	6	3.93
2000-02-08T10:20:00	54.5295	10.0393	15	1	307	0.42	8.07	6	0.90	6	341.3	2	0.830	6	21.86	19.76	6	3.92
2000-02-08T10:20:00	54.5295	10.0393	20	1	307	0.54	8.03	6	0.91	6	348.1	2	0.840	6	21.89	20.08	6	3.91
2000-02-08T10:20:00	54.5295	10.0393	25	1	307	0.64	8.15	6	0.91	6	349.3	2	0.850	6	21.89	20.21	6	3.89
2000-03-15T10:10:00	54.5295	10.0393	1	1	308	1.39	10.95	6	1.03	6	360.3	2	0.680	6	21.39	17.08	6	4.07
2000-03-15T10:10:00	54.5295	10.0393	5	1	308	1.78	10.99	6	1.04	6	358.3	2	0.610	6	21.42	17.28	6	4.07
2000-03-15T10:10:00	54.5295	10.0393	10	1	308	1.52	11.06	6	1.05	6	358.5	2	0.590	6	21.46	17.24	6	4.09
2000-03-15T10:10:00	54.5295	10.0393	15	1	308	1.60	10.86	6	1.05	6	357.7	2	0.720	6	21.48	17.16	6	4.11
2000-03-15T10:10:00	54.5295	10.0393	20	1	308	2.53	10.84	6	1.05	6	320.1	2	0.650	6	21.49	17.88	6	4.12
2000-03-15T10:10:00	54.5295	10.0393	25	1	308	2.38	10.93	6	1.06	6	327.1	2	0.600	6	21.51	17.30	6	4.10
2000-04-17T10:50:00	54.5295	10.0393	1	1	309	1.01	0.57	6	0.10	6	364.5	2	0.060	6	15.00	2.46	6	6.08
2000-04-17T10:50:00	54.5295	10.0393	5	1	309	1.20	0.59	6	0.09	6	371.1	2	0.040	6	15.01	2.28	6	6.07
2000-04-17T10:50:00	54.5295	10.0393	10	1	309	0.90	1.08	6	0.13	6	376.4	2	0.040	6	17.05	1.90	6	5.53
2000-04-17T10:50:00	54.5295	10.0393	15	1	309	0.46	3.90	6	0.38	6	340.0	2	0.120	6	18.75	3.09	6	5.23
2000-04-17T10:50:00	54.5295	10.0393	20	1	309	0.40	5.13	6	0.55	6	317.2	2	0.180	6	20.35	5.48	6	4.88
2000-04-17T10:50:00	54.5295	10.0393	25	1	309	0.50	6.73	6	0.64	6	306.5	2	0.200	6	20.66	7.38	6	4.80
2000-05-17T10:10:00	54.5295	10.0393	1	1	310	0.22	0.05	6	0.02	6	324.7	2	0.040	6	11.54	1.91	6	15.25
2000-05-17T10:10:00	54.5295	10.0393	5	1	310	0.40	0.04	6	0.02	6	328.4	2	0.020	6	11.59	1.80	6	14.76
2000-05-17T10:10:00	54.5295	10.0393	10	1	310	0.87	0.02	6	0.02	6	360.2	2	0.040	6	13.07	1.54	6	10.60
2000-05-17T10:10:00	54.5295	10.0393	15	1	310	1.25	0.01	6	0.03	6	385.2	2	0.050	6	14.56	1.63	6	7.81
2000-05-17T10:10:00	54.5295	10.0393	20	1	310	0.77	5.47	6	1.75	6	250.0	2	0.080	6	20.25	14.75	6	5.16
2000-05-17T10:10:00	54.5295	10.0393	25	1	310	0.33	8.33	6	2.25	6	200.1	2	0.200	6	20.41	24.55	6	5.06
2000-06-28T09:00:00	54.5295	10.0393	1	1	311	0.93	0.19	6	0.06	6	291.3	2	0.150	6	15.37	3.63	6	14.60
2000-06-28T09:00:00	54.5295	10.0393	5	1	311	1.29	0.08	6	0.06	6	290.1	2	0.150	6	15.41	3.64	6	14.60
2000-06-28T09:00:00	54.5295	10.0393	10	1	311	1.55	0.06	6	0.06	6	288.1	2	0.170	6	16.24	3.95	6	14.25
2000-06-28T09:00:00	54.5295	10.0393	15	1	311	1.21	0.09	6	0.09	6	262.9	2	0.130	6	20.03	8.51	6	10.17
2000-06-28T09:00:00	54.5295	10.0393	20	1	311	0.67	2.76	6	0.24	6	204.4	2	0.280	6	21.96	16.30	6	7.08
2000-06-28T09:00:00	54.5295	10.0393	25	1	311	0.63	6.14	6	0.20	6	131.9	2	0.640	6	23.11	32.60	6	7.76
2000-07-12T09:40:00	54.5295	10.0393	1	1	312	3.30	0.10	6	0.06	6	294.0	2	0.250	6	17.90	1.80	6	13.72
2000-07-12T09:40:00	54.5295	10.0393	5	1	312	2.31	0.02	6	0.05	6	286.7	2	0.130	6	18.76	2.58	6	12.96
2000-07-12T09:40:00	54.5295	10.0393	10	1	312	1.87	0.36	6	0.12	6	185.0	2	0.300	6	21.60	17.39	6	10.18
2000-07-12T09:40:00	54.5295	10.0393	15	1	312	0.95	2.90	6	0.21	6	152.2	2	0.470	6	22.08	24.23	6	9.29
2000-07-12T09:40:00	54.5295	10.0393	20	1	312	0.17	5.72	6	0.18	6	130.7	2	0.680	6	22.57	30.43	6	8.86
2000-07-12T09:40:00	54.5295	10.0393	25	1	312	0.14	8.96	6	0.12	6	71.9	2	0.870	6	22.82	44.30	6	7.82
2000-08-08T10:20:00	54.5295	10.0393	1	1	313	0.83	0.03	6	0.07	6	287.3	2	0.130	6	14.04	3.92	6	17.36
2000-08-08T10:20:00	54.5295	10.0393	5	1	313	1.10	0.01	6	0.07	6	287.7	2	0.150	6	16.11	3.46	6	17.43
2000-08-08T10:20:00	54.5295	10.0393	10	1	313	1.17	0.01	6	0.06	6	270.0	2	0.130	6	16.99	2.90	6	16.77
2000-08-08T10:20:00	54.5295	10.0393	15	1	313	2.28	0.04	6	0.08	6	198.6	2	0.210	6	19.47	8.44	6	12.99
2000-08-08T10:20:00	54.5295	10.0393	20	1	313	0.71	0.08	6	0.10	6	106.2	2	0.370	6	21.68	28.25	6	9.50
2000-08-08T10:20:00	54.5295	10.0393	25	1	313	0.21	0.20	6	0.16	6	28.5	2	1.220	6	22.28	50.88	6	8.35
2000-09-27T09:30:00	54.5295	10.0393	1	1	314	0.87	0.51	6	0.07	6	290.6	2	0.150	6	15.80	16.12	6	13.55
2000-09-27T09:30:00	54.5295	10.0393	5	1	314	0.61	0.10	6	0.04	6	285.4	2	0.500	6	16.50	16.22	6	13.72
2000-09-27T09:30:00	54.5295	10.0393	10	1	314	1.92	0.08	6	0.02	6	282.5	2	0.470	6	16.90	15.65	6	13.80
2000-09-27T09:30:00	54.5295	10.0393	15	1	314	1.49	0.13	6	0.04	6	270.4	2	0.500	6	17.26	17.72	6	13.60
2000-09-27T09:30:00	54.5295	10.0393	20	1	314	0.53	0.28	6	0.06	6	258.9	2	0.640	6	17.37	19.55	6	13.65
2000-09-27T09:30:00	54.5295	10.0393	25	1	314	0.19	0.12	6	0.07	6	17.2	2	4.080	6	20.91	54.66	6	11.82
2000-10-24T08:37:00	54.5295	10.0393	1	1	315	0.09	0.00	6	0.03	6	280.8	2	0.620	6	15.96	17.99	6	12.65
2000-10-24T08:37:00	54.5295	10.0393	5	1	315	0.14	0.00	6	0.03	6	283.6	2	0.610	6	15.98	18.03	6	12.65
2000-10-24T08:37:00	54.5295	10.0393	10	1	315	0.10	0.00	6	0.03	6	279.9	2	0.610	6	15.99	18.27	6	12.65
2000-10-24T08:37:00	54.5295	10.0393	15	1	315	0.19	0.09	6	0.06	6	259.3	2	0.750	6	16.14	20.31	6	12.69
2000-10-24T08:37:00	54.5295	10.0393	20	1	315	0.02	0.60	6	0.22	6	129.0	2	1.990	6	18.54	37.64	6	13.03
2000-10-24T08:37:00	54.5295	10.0393	25	1	315	0.00	1.02	6	0.32	6	37.0	2	4.090	6	21.01	65.41	6	12.59
2000-11-28T09:43:00	54.5295	10.0393	1	1	316	3.03	1.97	6	0.17	6	296.0	2	0.890	6	20.63	16.48	6	8.47
2000-11-28T09:43:00	54.5295	10.0393	5	1	316	2.33	2.08	6	0.20	6	298.6	2	0.960	6	20.66	16.51	6	8.47
2000-11-28T09:43:00	54.5295	10.0393	10	1	316	2.79	2.30	6	0.20	6	292.4	2	1.010	6	21.08	16.27	6	8.79
2000-11-28T09:43:00	54.5295	10.0393	15	1	316	3.73	2.52	6	0.20	6	294.7	2	0.970	6	21.25	15.86	6	8.54
2000-11-28T09:43:00	54.5295	10.0393	20	1	316	2.40	3.03	6	0.23	6	286.5	2	1.030	6	21.74	17.07	6	8.93
2000-11-28T09:43:00	54.5295	10.0393	25	1	316	5.32	4.87	6	0.85	6	129.9	2	1.740	6	23.38	47.83	6	10.66
2000-12-18T09:38:00	54.5295	10.0393	1	1	317	2.92	2.58	6	0.20	6	316.8	2	1.070	6	20.52	12.42	6	7.63
2000-12-18T09:38:00	54.5295	10.0393	5	1	317	4.50	2.56	6	0.18	6	318.8	2	0.960	6	20.53	12.46	6	7.63
2000-12-18T09:38:00	54.5295	10.0393	10	1	317	2.60	3.02	6	0.24	6	293.2	2	1.060	6	21.08	16.32	6	8.23
2000-12-18T09:38:00	54.5295	10.0393	15	1	317	2.32	3.18	6	0.29	6	282.7	2	1.070	6	21.32	19.41	6	8.43
2000-12-18T09:38:00	54.5295	10.0393	20	1	317	1.34	3.40	6	0.33	6	282.0	2	1.080	6	21.60	20.66	6	8.34
2000-12-18T09:38:00	54.5295	10.0393	25	1	317	2.41	3.92	6	0.41	6	258.5	2	1.120	6	21.60	25.87	6	8.51
2001-01-16T09:47:00	54.5295	10.0393	1	1	318	0.91	4.52	6	0.35	6	360.0	2	0.980	6	19.79	12.34	6	3.39
2001-01-16T09:47:00	54.5295	10.0393	5	1	318	1.23	4.51	6	0.33	6	360.8	2	0.980	6	19.88	12.40	6	3.40
2001-01-16T09:47:00	54.5295	10.0393	10	1	318	1.48	4.01	6	0.28	6	356.3	2	0.890	6	20.36	11.31	6	4.02
2001-01-16T09:47:00	54.5295	10.0393	15	1	318	2.59	4.16	6	0.24	6	345.6	2	0.920	6	20.88	11.27	6	4.21
2001-01-16T09:47:00	54.5295	10.0393	20	1	318	1.04	6.10	6	0.30	6	274.0	2	1.150	6	22.15	22.05	6	6.47
2001-01-16T09:47:00	54.5295	10.0393	25	1	318	0.46	7.14	6	0.48	6	209.2	2	1.340	6	23.14	31.34	6	7.97
2001-02-15T09:48:00	54.5295	10.0393	1	1	319	0.94	5.59	6	0.75	6	389.8	2	0.690	6	15.19	12.22	6	2.69
2001-02-15T09:48:00	54.5295	10.0393	5	1	319	0.48	5.61	6	0.76	6	391.0	2	0.720	6	15.24	12.38	6	2.71
2001-02-15T09:48:00	54.5295	10.0393	10	1	319	1.13	5.70	6	0.79	6	380.4	2	0.730	6	16.17	12.66	6	2.82
2001-02-15T09:48:00	54.5295	10.0393	15	1	319	1.08	5.81	6	0.68	6	369.5	2	0.840	6	17.08	13.35	6	2.76
2001-02-15T09:48:00	54.5295	10.0393	20	1	319	1.47	6.32	6	0.68	6	346.1	2	0.900	6	19.06	15.83	6	3.48
2001-02-15T09:48:00	54.5295	10.0393	25	1	319	1.32	6.78	6	0.73	6	297.3	2	1.020	6	19.99	21.54	6	3.86
2001-03-13T09:36:00	54.5295	10.0393	1	1	320	1.85	1.83	6	0.26	6	380.7	2	0.230	6	17.47	3.95	6	3.32
2001-03-13T09:36:00	54.5295	10.0393	5	1	320	2.51	1.97	6	0.27	6	382.6	2	0.290	6	17.53	4.28	6	3.31
2001-03-13T09:36:00	54.5295	10.0393	10	1	320	1.77	1.97	6	0.27	6	373.8	2	0.280	6	17.62	4.54	6	3.28
2001-03-13T09:36:00	54.5295	10.0393	15	1	320	6.27	6.03	6	0.51	6	343.9	2	0.660	6	19.19	12.10	6	3.35
2001-03-13T09:36:00	54.5295	10.0393	20	1	320	1.42	8.29	6	0.52	6	296.1	2	0.860	6	20.17	20.47	6	3.68
2001-03-13T09:36:00	54.5295	10.0393	25	1	320	1.76	8.79	6	0.40	6	290.5	2	0.850	6	21.07	21.04	6	3.76
2001-04-18T08:37:00	54.5295	10.0393	1	1	321	2.08	0.07	6	0.03	6	372.1	2	0.040	6	16.18	0.43	6	4.54
2001-04-18T08:37:00	54.5295	10.0393	5	1	321	2.83	0.04	6	0.04	6	374.8	2	0.090	6	16.26	0.53	6	4.54
2001-04-18T08:37:00	54.5295	10.0393	10	1	321	2.49	0.02	6	0.06	6	372.0	2	0.100	6	16.37	0.46	6	4.51
2001-04-18T08:37:00	54.5295	10.0393	15	1	321	2.10	0.02	6	0.08	6	371.5	2	0.090	6	16.45	0.50	6	4.53
2001-04-18T08:37:00	54.5295	10.0393	20	1	321	2.05	0.25	6	0.02	6	357.7	2	0.100	6	16.44	1.64	6	4.48
2001-04-18T08:37:00	54.5295	10.0393	25	1	321	2.22	4.52	6	0.12	6	164.3	2	1.180	6	19.23	16.33	6	3.66
2001-05-31T09:08:00	54.5295	10.0393	1	1	322	0.93	0.19	6	0.04	6	311.9	2	0.120	6	14.67	2.28	6	13.43
2001-05-31T09:08:00	54.5295	10.0393	5	1	322	0.73	0.26	6	0.03	6	313.9	2	0.090	6	14.68	2.27	6	13.26
2001-05-31T09:08:00	54.5295	10.0393	10	1	322	2.03	0.31	6	0.07	6	312.7	2	0.120	6	15.17	3.09	6	12.09
2001-05-31T09:08:00	54.5295	10.0393	15	1	322	0.64	0.85	6	0.22	6	304.5	2	0.140	6	15.94	7.16	6	9.96
2001-05-31T09:08:00	54.5295	10.0393	20	1	322	0.06	4.58	6	0.74	6	193.5	2	0.960	6	17.74	25.40	6	5.59
2001-05-31T09:08:00	54.5295	10.0393	25	1	322	0.10	5.99	6	0.49	6	153.6	2	1.330	6	18.42	34.00	6	4.96
2001-06-28T00:00:00	54.5295	10.0393	1	1	323	1.27	0.12	6	0.05	6	311.0	2	0.150	6	15.79	0.18	6	16.48
2001-06-28T00:00:00	54.5295	10.0393	5	1	323	1.57	0.01	6	0.05	6	314.7	2	0.090	6	15.81	0.15	6	16.24
2001-06-28T00:00:00	54.5295	10.0393	10	1	323	3.37	0.00	6	0.07	6	280.4	2	0.250	6	17.23	0.26	6	10.92
2001-06-28T00:00:00	54.5295	10.0393	15	1	323	1.32	4.34	6	0.46	6	174.6	2	0.700	6	20.36	17.01	6	7.58
2001-06-28T00:00:00	54.5295	10.0393	20	1	323	0.23	5.13	6	0.53	6	167.1	2	0.730	6	21.02	19.92	6	8.38
2001-06-28T00:00:00	54.5295	10.0393	25	1	323	0.33	6.82	6	0.21	6	98.4	2	1.510	6	22.07	42.94	6	8.19
2001-07-11T09:45:00	54.5295	10.0393	1	1	324	1.13	0.24	6	0.07	6	288.9	2	0.150	6	15.99	0.37	6	17.01
2001-07-11T09:45:00	54.5295	10.0393	5	1	324	1.23	0.22	6	0.08	6	293.2	2	0.140	6	16.37	0.31	6	15.65
2001-07-11T09:45:00	54.5295	10.0393	10	1	324	0.32	0.20	6	0.08	6	274.6	2	0.170	6	17.66	0.29	6	13.45
2001-07-11T09:45:00	54.5295	10.0393	15	1	324	0.64	0.19	6	0.07	6	249.0	2	0.190	6	18.40	0.37	6	12.08
2001-07-11T09:45:00	54.5295	10.0393	20	1	324	0.05	0.29	6	0.09	6	164.1	2	0.340	6	20.44	11.79	6	8.20
2001-07-11T09:45:00	54.5295	10.0393	25	1	324	0.85	6.27	6	0.35	6	71.5	2	1.840	6	21.71	50.53	6	8.14
2001-08-09T09:00:00	54.5295	10.0393	1	1	325	0.48	3.03	6	0.55	6	109.1	2	1.480	6	19.15	41.41	6	12.67
2001-08-09T09:00:00	54.5295	10.0393	5	1	325	0.39	1.89	6	0.34	6	103.5	2	1.090	6	19.19	34.29	6	12.63
2001-08-09T09:00:00	54.5295	10.0393	10	1	325	1.23	0.33	6	0.09	6	76.7	2	0.660	6	21.12	21.94	6	10.59
2001-08-09T09:00:00	54.5295	10.0393	15	1	325	0.62	0.13	6	0.05	6	67.2	2	0.500	6	21.58	16.80	6	10.37
2001-08-09T09:00:00	54.5295	10.0393	20	1	325	0.38	0.12	6	0.05	6	49.6	2	0.360	6	22.31	7.90	6	9.40
2001-08-09T09:00:00	54.5295	10.0393	25	1	325	0.00	0.30	6	0.07	6	45.2	2	0.420	6	23.38	7.95	6	9.33
2001-09-10T00:00:00	54.5295	10.0393	1	1	326	3.17	0.13	6	0.05	6	280.9	2	0.250	6	15.28	0.84	6	16.04
2001-09-10T00:00:00	54.5295	10.0393	5	1	326	1.98	0.06	6	0.04	6	286.4	2	0.180	6	15.31	0.77	6	16.03
2001-09-10T00:00:00	54.5295	10.0393	10	1	326	1.65	0.06	6	0.05	6	278.8	2	0.160	6	15.35	0.77	6	16.03
2001-09-10T00:00:00	54.5295	10.0393	15	1	326	0.92	0.09	6	0.02	6	271.1	2	0.120	6	16.80	1.01	6	16.35
2001-09-10T00:00:00	54.5295	10.0393	20	1	326	0.82	0.13	6	0.04	6	114.5	2	0.780	6	20.32	22.53	6	13.91
2001-09-10T00:00:00	54.5295	10.0393	25	1	326	0.27	0.23	6	0.15	6	5.1	2	6.500	6	22.65	68.38	6	10.29
2001-10-16T08:08:00	54.5295	10.0393	1	1	327	0.33	0.19	6	0.03	6	309.5	2	0.080	6	15.87	0.43	6	14.07
2001-10-16T08:08:00	54.5295	10.0393	5	1	327	2.74	0.21	6	0.04	6	294.1	2	0.130	6	16.87	0.50	6	13.89
2001-10-16T08:08:00	54.5295	10.0393	10	1	327	1.56	0.19	6	0.04	6	292.1	2	0.160	6	17.04	0.38	6	13.93
2001-10-16T08:08:00	54.5295	10.0393	15	1	327	2.61	0.20	6	0.03	6	271.3	2	0.290	6	17.95	0.48	6	14.09
2001-10-16T08:08:00	54.5295	10.0393	20	1	327	3.03	0.41	6	0.08	6	208.9	2	1.080	6	19.18	10.87	6	13.94
2001-10-16T08:08:00	54.5295	10.0393	25	1	327	0.35	0.43	6	0.32	6	1.7	2	8.350	6	21.74	81.04	6	12.54
2001-11-06T09:15:00	54.5295	10.0393	1	1	328	2.59	0.23	6	0.45	6	294.9	2	7.150	6	17.73	82.25	6	11.61
2001-11-06T09:15:00	54.5295	10.0393	5	1	328	2.43	1.10	6	0.36	6	295.8	2	1.880	6	17.73	30.77	6	11.61
2001-11-06T09:15:00	54.5295	10.0393	10	1	328	2.79	0.54	6	0.18	6	292.9	2	0.830	6	17.73	11.91	6	11.63
2001-11-06T09:15:00	54.5295	10.0393	15	1	328	2.88	0.51	6	0.13	6	289.3	2	0.810	6	17.78	10.92	6	11.74
2001-11-06T09:15:00	54.5295	10.0393	20	1	328	0.88	0.51	6	0.13	6	209.8	2	0.790	6	18.42	10.75	6	12.29
2001-11-06T09:15:00	54.5295	10.0393	25	1	328	0.22	0.54	6	0.13	6	10.3	2	0.800	6	20.60	10.65	6	13.04
2001-12-13T00:00:00	54.5295	10.0393	1		329	0.83	3.88	6	0.73	6	357.8	2	1.460	6		39.13	6	
2001-12-13T00:00:00	54.5295	10.0393	5		329	0.33	3.24	6	0.41	6	360.4	2	1.020	6		21.83	6	
2001-12-13T00:00:00	54.5295	10.0393	10		329	1.76	2.85	6	0.26	6	352.4	2	0.720	6		11.00	6	
2001-12-13T00:00:00	54.5295	10.0393	15		329	2.22	2.53	6	0.29	6	325.6	2	0.590	6		10.90	6	
2001-12-13T00:00:00	54.5295	10.0393	20		329	0.77	2.49	6	0.32	6	274.2	2	0.570	6		10.75	6	
2001-12-13T00:00:00	54.5295	10.0393	25		329	0.61	2.46	6	0.32	6	174.5	2	0.580	6		10.77	6	
2002-01-08T15:05:00	54.5295	10.0393	1	1	330	0.97	4.67	6	0.63	6	376.9	2	0.690	6	15.75	15.43	6	1.88
2002-01-08T15:05:00	54.5295	10.0393	5	1	330	0.91	4.32	6	0.57	6	373.6	2	0.710	6	16.96	15.56	6	2.39
2002-01-08T15:05:00	54.5295	10.0393	10	1	330	0.75	4.15	6	0.56	6	367.4	2	0.690	6	17.05	15.56	6	2.44
2002-01-08T15:05:00	54.5295	10.0393	15	1	330	0.63	5.12	6	0.64	6	338.8	2	0.740	6	17.63	17.92	6	3.40
2002-01-08T15:05:00	54.5295	10.0393	20	1	330	1.26	5.51	6	0.70	6	274.8	2	0.850	6	18.77	25.80	6	5.34
2002-01-08T15:05:00	54.5295	10.0393	25	1	330	0.30	5.24	6	0.78	6	162.6	2	1.080	6	19.81	45.37	6	6.84
2002-02-21T00:00:00	54.5295	10.0393	20	1	331	1.81	8.91	6	0.80	6	347.0	2	0.700	6		17.82	6	
2002-02-21T00:00:00	54.5295	10.0393	25	1	331	0.32	8.34	6	0.74	6	310.4	2	0.730	6		20.67	6	
2002-02-21T10:53:00	54.5295	10.0393	1	1	331	1.63	9.02	6	0.85	6	349.2	2	0.690	6		17.51	6	
